payor_income,other_parent_income,share_of_net,over_federal_ceiling_50pct
225000.0,30000.0,0.4821276364721169,False
230000.0,30000.0,0.479268490064167,False
235000.0,30000.0,0.4763995807780741,False
240000.0,30000.0,0.4732573898018139,False
245000.0,30000.0,0.47020966207033776,False
250000.0,30000.0,0.46725238649828066,False
255000.0,30000.0,0.46438176059030456,False
260000.0,30000.0,0.46159417867997105,False
265000.0,30000.0,0.45888622073820556,False
270000.0,30000.0,0.4562546417572913,False
275000.0,30000.0,0.45389212631001596,False
280000.0,30000.0,0.4517585303543265,False
285000.0,30000.0,0.44967811998054136,False
290000.0,30000.0,0.44764904469695554,False
295000.0,30000.0,0.4456695305716787,False
300000.0,30000.0,0.44373787710426477,False
60000.0,35000.0,0.6422939931624176,True
65000.0,35000.0,0.6322790127840074,True
70000.0,35000.0,0.6269055762228868,True
75000.0,35000.0,0.6231948425625571,True
80000.0,35000.0,0.6194082385769715,True
85000.0,35000.0,0.6156151106082144,True
90000.0,35000.0,0.6118623543552059,True
95000.0,35000.0,0.6073136129375072,True
100000.0,35000.0,0.6003823253769611,True
105000.0,35000.0,0.5937572251555681,True
110000.0,35000.0,0.58742949861296,True
115000.0,35000.0,0.5813879789948592,True
120000.0,35000.0,0.5756201788432526,True
125000.0,35000.0,0.5705153918193209,True
130000.0,35000.0,0.5658403096681389,True
135000.0,35000.0,0.5613510880221169,True
140000.0,35000.0,0.5570402394936307,True
145000.0,35000.0,0.5529000776764057,True
150000.0,35000.0,0.548922896389389,True
155000.0,35000.0,0.5435737198635625,True
160000.0,35000.0,0.5380902133218759,True
165000.0,35000.0,0.5328274459198026,True
170000.0,35000.0,0.5277735328287881,True
175000.0,35000.0,0.5229172796027388,True
180000.0,35000.0,0.5182481574611839,True
185000.0,35000.0,0.5136325391151977,True
190000.0,35000.0,0.5081182177528017,True
195000.0,35000.0,0.5028431483816612,True
200000.0,35000.0,0.4977921426068165,False
205000.0,35000.0,0.49310684808579175,False
210000.0,35000.0,0.48860869905037196,False
215000.0,35000.0,0.48428677423178246,False
220000.0,35000.0,0.48066548193275005,False
225000.0,35000.0,0.477874594543432,False
230000.0,35000.0,0.47506968733026333,False
235000.0,35000.0,0.4719882896008141,False
240000.0,35000.0,0.46899742442848374,False
245000.0,35000.0,0.46609340439293223,False
250000.0,35000.0,0.4632727185936043,False
255000.0,35000.0,0.4605320245783264,False
260000.0,35000.0,0.45786814036054346,False
265000.0,35000.0,0.45527803660089816,False
270000.0,35000.0,0.4527588290075601,False
275000.0,35000.0,0.45050207346030563,False
280000.0,35000.0,0.4484683146603294,False
285000.0,35000.0,0.4464834142484088,False
290000.0,35000.0,0.44454576702344256,False
295000.0,35000.0,0.44265382730206143,False
300000.0,35000.0,0.44080610718269414,False
60000.0,40000.0,0.6279574230276166,True
65000.0,40000.0,0.6192723308595175,True
70000.0,40000.0,0.6149801799266846,True
75000.0,40000.0,0.6121983918408426,True
80000.0,40000.0,0.6092410202926538,True
85000.0,40000.0,0.6061902398136733,True
90000.0,40000.0,0.6022435765822216,True
95000.0,40000.0,0.595844954889767,True
100000.0,40000.0,0.5896757387942776,True
105000.0,40000.0,0.5837408600664213,True
110000.0,40000.0,0.5780400010980343,True
115000.0,40000.0,0.5725693218303928,True
120000.0,40000.0,0.5673226685157459,True
125000.0,40000.0,0.5626893047804001,True
